text,label
Bayar biaya praktikum komputer,education
Bayar biaya praktikum akuntansi,education
Bayar software edukasi,education
Bayar aplikasi belajar anak,education
Bayar game edukasi,education
Bayar kursus memasak online,education
Bayar kursus desain interior,education
Bayar kursus fotografi,education
Bayar kursus videografi,education
Bayar kursus editing video,education
Bayar kursus animasi,education
Bayar kursus 3D modeling,education
Bayar kursus teknik sipil,education
Bayar kursus mekanik,education
Bayar kursus elektronika,education
Bayar kursus robotika,education
Bayar bimbingan karir,education
Bayar konsultasi studi lanjut,education
Bayar konsultasi beasiswa,education
Bayar jasa pembuatan essay,education
Bayar jasa proofreading,education
Bayar jasa penerjemahan jurnal,education
Bayar biaya transfer kredit,education
Bayar biaya ujian TOEFL ITP,education
Bayar biaya ujian IELTS,education
Bayar biaya ujian GRE,education
Bayar biaya ujian GMAT,education
Bayar biaya aplikasi universitas,education
Bayar biaya pengiriman transkrip,education
Bayar biaya legalisir ijazah,education
Bayar biaya ijazah,education
Bayar biaya sertifikat,education
Bayar biaya rapor,education
Bayar biaya KMS,education
Bayar biaya PPDB online,education
Bayar biaya pendaftaran lomba,education
Bayar biaya lomba debat,education
UKT semester ganjil lunas,education
SPP bulan ini sudah ditransfer,education
Daftar kursus bahasa Inggris online,education
Ambil kelas di Udemy,education
Subscribe Coursera bulanan,education
Daftar ulang semester depan,education
Uang gedung kampus dibayar,education
Uang praktikum lab komputer,education
SPD anak SD sudah dibayar,education
SPP anak SMP minggu lalu,education
SPP anak SMA bulan Oktober,education
Ikut bootcamp data science,education
Beli kelas Python di Udemy,education
Ambil course JavaScript,education
Enroll course UI/UX design,education
Ambil course digital marketing,education
Course Excel advanced,education
Course SQL dasar,education
Course machine learning,education
Course AI untuk pemula,education
Coursera for business langganan,education
Sertifikasi online diambil,education
Tes TOEFL prediction,education
Sertifikat IELTS resmi,education
Ujian kompetensi BNSP,education
Ujian praktik hari ini,education
Sidang skripsi sudah lewat,education
Buku pegangan kuliah semester ini,education
Diktat mata kuliah,education
Buku pelajaran anak SD,education
Buku novel bahasa Inggris,education
Kamus inggris-indonesia,education
Modul kursus digital marketing,education
Alat tulis kuliah lengkap,education
Les privat matematika setiap Sabtu,education
Les privat fisika untuk UTBK,education
Les privat kimia online,education
Les privat bahasa Inggris conversation,education
Les privat mandarin,education
Les privat Jepang,education
Les privat Korea,education
Bimbel masuk UI,education
Bimbel persiapan UTBK,education
Bimbel STAN intensif,education
Tryout online minggu lalu,education
Paket tryout UTBK,education
Tryout CPNS,education
Bimbel CPNS online,education
Bimbel kedinasan,education
Biaya pendaftaran sekolah,education
Uang pangkal SMA,education
Biaya asrama per bulan,education
Biaya makan di asrama,education
Seragam sekolah baru,education
Ekskul futsal,education
Study tour ke Jogja,education
Karyawisata ke Bali,education
Praktik kerja lapangan,education
Program magang,education
PKL di perusahaan,education
Ujian tesis,education
Bimbingan tesis,education
Publikasi jurnal internasional,education
Biaya seminar nasional,education
Workshop digital marketing,education
Pelatihan online PPNPN,education
Webinar bersertifikat,education
Membership platform belajar,education
Skillshare langganan,education
MasterClass subscribe,education
RuangGuru premium,education
Zenius membership,education
Kelas bahasa Cakap,education
Duolingo Super,education
IELTS simulator,education
TOEFL prediction test,education
E-book pendidikan,education
Jurnal akademik,education
Akses jurnal online,education
Perpustakaan kampus,education
Fotokopi materi kuliah,education
Print tugas,education
Print skripsi,education
Jilid skripsi di tukang,education
Wisuda bulan depan,education
Toga wisuda,education
Praktikum kimia,education
Praktikum fisika,education
Praktikum biologi,education
Praktikum anatomi,education
Praktikum komputer,education
Praktikum akuntansi,education
Software edukasi,education
Aplikasi belajar anak,education
Game edukasi,education
Kursus memasak online,education
Kursus desain interior,education
Kursus fotografi,education
Kursus videografi,education
Kursus editing video,education
Kursus animasi,education
Kursus 3D modeling,education
Kursus arsitektur,education
Kursus teknik sipil,education
Kursus mekanik,education
Kursus elektronika,education
Kursus robotika,education
Bimbingan karir,education
Konsultasi studi lanjut,education
Konsultasi beasiswa luar negeri,education
Jasa pembuatan essay,education
Proofreading skripsi,education
Jasa penerjemahan jurnal,education
Transfer kredit antarkampus,education
TOEFL ITP,education
IELTS Academic,education
GRE test,education
GMAT test,education
Aplikasi universitas luar,education
Pengiriman transkrip,education
Legalisir ijazah,education
Ijazah keluar,education
Sertifikat kursus,education
Rapor semester ini,education
KMS online,education
PPDB online,education
Pendaftaran lomba,education
Olimpiade sains,education
Lomba debat bahasa Inggris,education
Les menggambar,education
Les musik piano,education
Kursus menari,education
Kursus public speaking,education
Sertifikasi SAP,education
Sertifikasi Cisco,education
Sertifikasi Microsoft,education
Sertifikasi Google,education
Sertifikasi AWS,education
Bootcamp fullstack,education
Kursus cyber security,education
Kursus ethical hacking,education
Pelatihan manajemen,education
Pelatihan leadership,education
Workshop public speaking,education
Seminar motivasi,education
Konsultasi skripsi,education
Konsultasi tesis,education
Bimbingan akademik,education
Les akademik,education
Bayar PDAM bulan ini,bills
Bayar air PAM rumah,bills
Tagihan air bulan Oktober,bills
Bayar listrik pascabayar,bills
Tagihan listrik rumah,bills
Bayar Biznet bulanan,bills
Bayar MyRepublic,bills
Bayar First Media TV,bills
Bayar Telkomsel pascabayar,bills
Bayar XL Prioritas,bills
Tagihan PDAM jatuh tempo,bills
Listrik PLN sudah dibayar,bills
Internet Biznet lunas,bills
Telkomsel isi ulang,bills
IndiHome bundling TV,bills
Air PAM tagihan ini,bills
Bayar token listrik,bills
PDAM rekening air,bills
WiFi First Media,bills
MyRepublik bayar via OVO,bills
Internet rumah MyRepublic,bills
Tagihan air dua bulan,bills
PDAM saluran air,bills
Bayar listrik 1300 watt,bills
Tagihan internet IndiHome,bills
Telkomsel Halo,bills
XL bayar tagihan,bills
Tri bayar paket data,bills
Smartfren bayar,bills
Biznet bayar via QR,bills
First Media jatuh tempo,bills
MyRepublic promo,bills
PDAM rekening air minum,bills
Listrik PLN 900 watt,bills
IndiHome bayar via mobile,bills
Air PAM rekening,bills
Telkomsel bayar paket,bills
WiFi Biznet cepat,bills
Internet rumah bayar,bills
Bayar listrik online,bills
Tagihan PDAM lunas,bills
Air minum PAM,bills
Listrik bulan ini,bills
IndiHome tv kabel,bills
First Media internet,bills
Bakso Pak Kumis legend,food
Bakso Pak Darto urat,food
Bakso Pak Slamet mercon,food
Bakso Malang asli,food
Bakso Solo halus,food
Bakso beranak isi telur,food
Bakso urat sapi,food
Makan bakso sore ini,food
Bakso mercon pedas,food
Bakso Pak Kumis komplit,food
Bakso Pak Darto kuah bening,food
Bakso Pak Slamet extra pedas,food
Bakso Malang pake mie kuning,food
Bakso Solo pake sambal,food
Bakso beranak kesukaan,food
Bakso urat kenyal,food
Makan bakso di pinggir jalan,food
Bakso mercon level 3,food
Bakso Pak Kumis porsi jumbo,food
Bakso Pak Darto pake sawi,food
Bakso Pak Slamet rame,food
Bakso Malang pake tahu,food
Bakso Solo pake gorengan,food
Bakso beranak isi ayam,food
Bakso urat sapi asli,food
Makan bakso sama teman,food
Bakso mercon bikin keringat,food
Bakso Pak Kumis jam 7 malam,food
Bakso Pak Darto favorit,food
Bakso Pak Slamet dekat kantor,food
Laptop ASUS VivoBook,shopping
Laptop Lenovo Thinkpad,shopping
Laptop Acer Swift,shopping
Laptop HP Pavilion,shopping
Laptop MSI gaming,shopping
Beli keyboard mechanical,shopping
Mouse Logitech wireless,shopping
Monitor LG 24 inch,shopping
SSD Samsung 1TB,shopping
RAM Kingston 16GB,shopping
Printer Epson L3210,shopping
Webcam logitech,shopping
Laptop ASUS TUF gaming,shopping
Lenovo Ideapad slim,shopping
Acer Aspire i5,shopping
HP Envy x360,shopping
MSI Katana,shopping
Keyboard mechanical RGB,shopping
Mouse Logitech G304,shopping
Monitor LG UltraWide,shopping
Samsung SSD 970,shopping
RAM Kingston Fury,shopping
Epson printer,shopping
Webcam 1080p,shopping
Laptop ASUS Zenbook,shopping
Lenovo Legion gaming,shopping
Acer Nitro,shopping
HP Spectre x360,shopping
MSI Prestige,shopping
Beli keyboard wireless,shopping
Mouse Logitech silent,shopping
Monitor LG 4K,shopping
Samsung SSD external,shopping
RAM DDR5,shopping
Printer Epson ink tank,shopping
Webcam ring light,shopping
Laptop Asus ROG,shopping
Lenovo Yoga,shopping
Acer Predator,shopping
HP Omen,shopping
MSI Vector,shopping
Keyboard gaming,shopping
Mouse gaming wireless,shopping
Monitor curved,shopping
SSD NVMe,shopping
RAM 32GB,shopping
Printer wireless,shopping
Webcam 4K,shopping
Laptop Asus untuk kerja,shopping
Lenovo untuk coding,shopping
Bayar cicilan motor bulan ini,loan
Bayar cicilan mobil Avanza,loan
Cicilan rumah bulan Oktober,loan
Angsuran motor Honda,loan
Angsuran mobil,loan
Bayar kredit motor,loan
Bayar kredit mobil,loan
Bayar pinjaman modal usaha,loan
Bayar KPR rumah,loan
Bayar cicilan Kredivo,loan
Bayar SPayLater,loan
Bayar Akulaku,loan
Bayar Home Credit,loan
Cicilan motor sudah lunas,loan
Angsuran mobil tinggal 3 kali,loan
KPR rumah jatuh tempo,loan
Pinjaman online bayar,loan
Cicilan HP di Home Credit,loan
Bayar cicilan laptop,loan
Angsuran motor beat,loan
Cicilan mobil xenia,loan
KPR BTN,loan
Bayar pinjaman BCA,loan
Cicilan Kredivo bulan lalu,loan
SPayLater lunas,loan
Akulaku bayar tagihan,loan
Home Credit cicilan TV,loan
Motor angsuran minggu ini,loan
Mobil kredit sudah setahun,loan
Cicilan rumah subsidi,loan
Pinjaman modal toko,loan
KPR bank mandiri,loan
Cicilan sepeda motor,loan
Bayar angsuran leasing,loan
Cicilan mobil bekas,loan
Kredit motor baru,loan
Pinjaman tunai,loan
Cicilan gadai BPKB,loan
Bayar kredit elektronik,loan
Angsuran motor matic,loan
Cicilan KPR sudah jalan,loan
Kredivo tagihan bulan ini,loan
SPayLater bayar,loan
Akulaku bayar cicilan,loan
Home Credit motor,loan
Cicilan motor 2 tahun,loan
Mobil angsuran 5 tahun,loan
KPR rumah type 45,loan
Pinjaman usaha warung,loan
Beli sepatu Nike,shopping
Bayar listrik bulanan,bills
Bayar tagihan internet,bills
Bayar uang kuliah,education
Beli nasi goreng,food
Pesan ayam geprek,food
Beli sepatu online,shopping
Beli laptop baru,shopping
Top up GoPay,topup
Isi saldo DANA,topup
Naik Grab ke kampus,transport
Bayar tiket kereta,transport
Pesan hotel untuk liburan,travel
Beli tiket pesawat untuk liburan,travel
Donasi untuk panti asuhan,donation
Nonton bioskop akhir pekan,entertainment
Beli tiket konser,entertainment
Bayar biaya administrasi bank,fees
Bayar biaya transfer bank,fees
Bayar cicilan motor,loan
Bayar pinjaman online,loan
Beli reksa dana,investment
Beli saham perusahaan,investment
Gaji bulan Agustus,income
Terima uang dari pekerjaan,income
Bayar obat di apotek,healthcare
Biaya konsultasi dokter,healthcare
Transfer uang ke teman,transfer
Kirim uang ke rekening orang tua,transfer
Bayar uang sekolah adik,education
Beli kopi di kedai,food
Bayar parkir kampus,transport
Beli kopi starling,food
Bayar biaya kuliah semester 5,education
Kirim uang ke ibu,transfer
Bayar premi asuransi prudentian,healthcare
konser itzy,entertainment
nonton 510 di jakarta,entertainment
nonton itzy di jakarta,entertainment
Bayar tiket bus ke Bandung,travel
Bayar listrik rumah,bills
Bayar ongkos ojek online ke kampus,transport
Bayar biaya pemeriksaan di rumah sakit,healthcare
Donasi untuk korban bencana,donation
Beli reksa dana untuk investasi,investment
Beli gulali dan cenil,food
Beli merch 510,shopping
Beli merch extrememerch,shopping
beli kipas angin,shopping
laundry baju,bills
reparasi ac,bills
beli kamera,shopping
beli tv,shopping
beli ikan hias dan akuarium,shopping
beli setrika dan kulkas,shopping
beli album origin 510,shopping
beli album BMTH nexgen,shopping
beli album spiritual 510,shopping
beli kado ultah,shopping
